name,gmap_id,latitude,longitude,category,avg_rating,num_of_reviews,url
The Hungate,0x54a26b9d35874699:0x273669723ff41366,46.0691457,-118.33574619999999,Hotel,4.8,4,https://www.google.com/maps/place//data=!4m2!3m1!1s0x54a26b9d35874699:0x273669723ff41366?authuser=-1&hl=en&gl=us
Ramada Pensacola,0x8890be2b38fdb5b5:0x5111da6dda48e0ab,30.494985399999997,-87.2631964,Hotel,2.4,8,https://www.google.com/maps/place//data=!4m2!3m1!1s0x8890be2b38fdb5b5:0x5111da6dda48e0ab?authuser=-1&hl=en&gl=us
Crown Resorts at Wolf Run,0x89ccf6e860dcd4cf:0xa0e6827fa0be784d,41.155502,-78.72238999999999,Hotel,5.0,6,https://www.google.com/maps/place//data=!4m2!3m1!1s0x89ccf6e860dcd4cf:0xa0e6827fa0be784d?authuser=-1&hl=en&gl=us
Holiday Inn Cincinnati-I-275 North,0x8840519f819c4ac1:0x716391e2e7e4cdba,39.289663399999995,-84.3983609,Hotel,2.9,18,https://www.google.com/maps/place//data=!4m2!3m1!1s0x8840519f819c4ac1:0x716391e2e7e4cdba?authuser=-1&hl=en&gl=us
Embassy suites,0x8864679b21288857:0xd2b96c805d65dc4a,36.157011499999996,-86.7805032,Hotel,5.0,1,https://www.google.com/maps/place//data=!4m2!3m1!1s0x8864679b21288857:0xd2b96c805d65dc4a?authuser=-1&hl=en&gl=us
Baymont Inn & Suites Rome South,0x888abb2691af6f0f:0xd7a3803cd1f98601,34.220775599999996,-85.1522675,Hotel,3.3,58,https://www.google.com/maps/place//data=!4m2!3m1!1s0x888abb2691af6f0f:0xd7a3803cd1f98601?authuser=-1&hl=en&gl=us
Surfcomber Vacation Rentals,0x80deaa0957ae72e3:0x516b51dd29c69589,32.77278,-117.250119,Resort hotel,4.5,18,https://www.google.com/maps/place//data=!4m2!3m1!1s0x80deaa0957ae72e3:0x516b51dd29c69589?authuser=-1&hl=en&gl=us
Three-Nine Plaza Suites,0x87c0e54636affd6b:0x9fc742cccd87e905,39.054637199999995,-94.54475459999999,Hotel,4.8,5,https://www.google.com/maps/place//data=!4m2!3m1!1s0x87c0e54636affd6b:0x9fc742cccd87e905?authuser=-1&hl=en&gl=us
Golden Nugget,0x863b85806de0c16f:0xf35d9d08ce39c699,30.251151999999998,-93.179729,Hotel,4.0,1,https://www.google.com/maps/place//data=!4m2!3m1!1s0x863b85806de0c16f:0xf35d9d08ce39c699?authuser=-1&hl=en&gl=us
Bass Cabin #1,0x89db68448b69b223:0xec663dec0ce68301,41.9262897,-75.185076,Hotel,4.7,3,https://www.google.com/maps/place//data=!4m2!3m1!1s0x89db68448b69b223:0xec663dec0ce68301?authuser=-1&hl=en&gl=us
Parkside Cabins at Brookside,0x885be2b1b2f65553:0x6676832b3eaec513,35.7469433,-83.4143484,Hotel,4.0,3,https://www.google.com/maps/place//data=!4m2!3m1!1s0x885be2b1b2f65553:0x6676832b3eaec513?authuser=-1&hl=en&gl=us
Ausable River Resort,0x8820cb617ced0d19:0x7df7da75f7a2cbc0,44.4643764,-83.6747537,Resort hotel,4.8,14,https://www.google.com/maps/place//data=!4m2!3m1!1s0x8820cb617ced0d19:0x7df7da75f7a2cbc0?authuser=-1&hl=en&gl=us
Jameson Inn,0x886bb9292e55dcfb:0x4c58c4416becee12,38.960273099999995,-85.84122529999999,Hotel,4.0,6,https://www.google.com/maps/place//data=!4m2!3m1!1s0x886bb9292e55dcfb:0x4c58c4416becee12?authuser=-1&hl=en&gl=us
InnPlace Charleston Airport Hotel,0x88fe6358643886ab:0x1afa6848eae6b926,32.8724756,-80.0094639,Hotel,3.6,5,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88fe6358643886ab:0x1afa6848eae6b926?authuser=-1&hl=en&gl=us
Marriot Hotel,0x89de0b0875073937:0x7988132f0168768c,42.6904353,-73.82054099999999,Hotel,4.5,8,https://www.google.com/maps/place//data=!4m2!3m1!1s0x89de0b0875073937:0x7988132f0168768c?authuser=-1&hl=en&gl=us
Harvard Lodge,0x86ef931b729acdaf:0x13139bdb3ac13a07,30.6358012,-103.94699209999999,Hotel,4.8,5,https://www.google.com/maps/place//data=!4m2!3m1!1s0x86ef931b729acdaf:0x13139bdb3ac13a07?authuser=-1&hl=en&gl=us
Holiday Inn Express & Suites Lincoln North,0x8796b94989928343:0x77b98bf58f3f4e49,40.85112,-96.6841929,Hotel,3.3,6,https://www.google.com/maps/place//data=!4m2!3m1!1s0x8796b94989928343:0x77b98bf58f3f4e49?authuser=-1&hl=en&gl=us
Hot Springs Inn,0x86df82f8c206eda3:0x29009822ffdfa19c,33.1552779,-107.25005379999999,Hotel,2.9,7,https://www.google.com/maps/place//data=!4m2!3m1!1s0x86df82f8c206eda3:0x29009822ffdfa19c?authuser=-1&hl=en&gl=us
Rosens,0x89dca5139943d611:0x67b9fd9133a4484f,41.7339333,-74.8054758,Hotel,5.0,1,https://www.google.com/maps/place//data=!4m2!3m1!1s0x89dca5139943d611:0x67b9fd9133a4484f?authuser=-1&hl=en&gl=us
JOSHI HOTELS GROUP,0x89c43f2b489ce7ab:0xcb6041669f08eec0,40.6381533,-75.43360779999999,Hotel,3.7,3,https://www.google.com/maps/place//data=!4m2!3m1!1s0x89c43f2b489ce7ab:0xcb6041669f08eec0?authuser=-1&hl=en&gl=us
Americas Best Value Inn & Suites Independence / Cleveland,0x8830e4514975e619:0x301047fc32e8ff9f,41.411729099999995,-81.63979189999999,Hotel,2.3,58,https://www.google.com/maps/place//data=!4m2!3m1!1s0x8830e4514975e619:0x301047fc32e8ff9f?authuser=-1&hl=en&gl=us
Econo Lodge Monterey Fairgrounds,0x808de453b2d0a755:0xa33bb70829e596eb,36.5955624,-121.86484979999999,Hotel,2.6,48,https://www.google.com/maps/place//data=!4m2!3m1!1s0x808de453b2d0a755:0xa33bb70829e596eb?authuser=-1&hl=en&gl=us
The Roslyn Cleaners,0x89c287bf9e904e67:0xa13fc12cea21c48c,40.7996544,-73.6507177,Hotel supply store,5.0,7,https://www.google.com/maps/place//data=!4m2!3m1!1s0x89c287bf9e904e67:0xa13fc12cea21c48c?authuser=-1&hl=en&gl=us
Paugus Bay Condominium Association,0x4cb33694d4c30c0f:0x522ed2e9dbf2e98c,43.5673914,-71.44708279999999,Extended stay hotel,4.4,8,https://www.google.com/maps/place//data=!4m2!3m1!1s0x4cb33694d4c30c0f:0x522ed2e9dbf2e98c?authuser=-1&hl=en&gl=us
Courtyard Marriot,0x89c4df055d9b3897:0x874b8fc678f24aa4,41.363655699999995,-75.6851951,Hotel,2.0,1,https://www.google.com/maps/place//data=!4m2!3m1!1s0x89c4df055d9b3897:0x874b8fc678f24aa4?authuser=-1&hl=en&gl=us
Belmont Inn and Suites Beeville,0x866801a6dd69157d:0x3dce125e1d15b486,28.411401599999998,-97.7249209,Hotel,3.5,6,https://www.google.com/maps/place//data=!4m2!3m1!1s0x866801a6dd69157d:0x3dce125e1d15b486?authuser=-1&hl=en&gl=us
Building 69,0x88dd80812203577d:0x5f77db1e909b56e9,28.4011894,-81.46872929999999,Hotel,4.8,25,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88dd80812203577d:0x5f77db1e909b56e9?authuser=-1&hl=en&gl=us
Roberts ABNB,0x87c0f7bae30ed2fd:0x139d47e52d5af5ab,39.1984024,-94.5936203,Hotel,4.8,8,https://www.google.com/maps/place//data=!4m2!3m1!1s0x87c0f7bae30ed2fd:0x139d47e52d5af5ab?authuser=-1&hl=en&gl=us
Ramada West Palm Beach,0x88d8d61b86efffff:0xb1aa89ae2b7ca5ff,26.7169167,-80.0923833,Hotel,1.8,5,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88d8d61b86efffff:0xb1aa89ae2b7ca5ff?authuser=-1&hl=en&gl=us
Marriot,0x864c3dc79dbb8fb5:0xd658c248c20730ce,33.0742805,-96.8222041,Hotel,4.6,8,https://www.google.com/maps/place//data=!4m2!3m1!1s0x864c3dc79dbb8fb5:0xd658c248c20730ce?authuser=-1&hl=en&gl=us
Hotels at Home Inc,0x89c301021166d7ad:0x3f6e8d2e57e26fa,40.875554,-74.27182599999999,Hotel supply store,2.6,18,https://www.google.com/maps/place//data=!4m2!3m1!1s0x89c301021166d7ad:0x3f6e8d2e57e26fa?authuser=-1&hl=en&gl=us
Mammoth Lakes Resort Reservations,0x80960d082321c01d:0x73e8bea185877db6,37.635633999999996,-118.981602,Hotel,4.6,8,https://www.google.com/maps/place//data=!4m2!3m1!1s0x80960d082321c01d:0x73e8bea185877db6?authuser=-1&hl=en&gl=us
La Quinta Inn Huntsville Space Center,0x88626b78c2af653f:0x2a2d79847814302f,34.7342441,-86.6190525,Hotel,3.2,28,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88626b78c2af653f:0x2a2d79847814302f?authuser=-1&hl=en&gl=us
Mystic View Cabins,0x534f38e2549605df:0x3724467a5317306d,45.3931932,-109.59051269999999,Hotel,4.9,8,https://www.google.com/maps/place//data=!4m2!3m1!1s0x534f38e2549605df:0x3724467a5317306d?authuser=-1&hl=en&gl=us
Magnolia Suites Hotel,0x8629d3be46d2cf09:0xbe763544dd09ae5e,32.403016099999995,-90.14650019999999,Hotel,4.0,6,https://www.google.com/maps/place//data=!4m2!3m1!1s0x8629d3be46d2cf09:0xbe763544dd09ae5e?authuser=-1&hl=en&gl=us
Kimp's Kamp Resort,0x52c9b83cc876987b:0x9a998c9eff52cffb,46.5150931,-95.7421502,Resort hotel,4.8,38,https://www.google.com/maps/place//data=!4m2!3m1!1s0x52c9b83cc876987b:0x9a998c9eff52cffb?authuser=-1&hl=en&gl=us
1200 South Ocean Blvd,0x890069b8ea819cb1:0xd7a54f4a9948981e,33.6754579,-78.8988311,Hotel,3.6,36,https://www.google.com/maps/place//data=!4m2!3m1!1s0x890069b8ea819cb1:0xd7a54f4a9948981e?authuser=-1&hl=en&gl=us
Pezhekee National Golf Course,0x52ca657620217cbd:0x34248c4fd46963c4,45.6142599,-95.41009539999999,Resort hotel,4.5,18,https://www.google.com/maps/place//data=!4m2!3m1!1s0x52ca657620217cbd:0x34248c4fd46963c4?authuser=-1&hl=en&gl=us
Hotel Inn,0x89c187f380b12d37:0x4e23f8e4a416fe6d,40.163787,-74.051379,Hotel,2.2,28,https://www.google.com/maps/place//data=!4m2!3m1!1s0x89c187f380b12d37:0x4e23f8e4a416fe6d?authuser=-1&hl=en&gl=us
Fox Manor,0x89c0ee66816695c3:0x7c3a07cdaf253759,39.353974799999996,-74.44410529999999,Hotel,1.9,14,https://www.google.com/maps/place//data=!4m2!3m1!1s0x89c0ee66816695c3:0x7c3a07cdaf253759?authuser=-1&hl=en&gl=us
